# Latitude, Longitude, 53.0355, -163.5385
# DateTime, 2024-06-28 15:37:10
# OriginalFile, ../CTD_examples/SKQ202409S_009avg.cnv
# Sound Speed Model, Mackenzie
Depth_m,SoundSpeed_m_per_s
2047.486,1490.869066912251
2048.468,1490.8845447578967
2049.449,1490.8995665576792
2050.43,1490.9141492713168
2051.412,1490.9250588894429
2052.393,1490.936391085447
2053.375,1490.9521777179298
2054.356,1490.9670688585256
2055.337,1490.9826639029193
2056.319,1490.9977047090426
2057.301,1491.0134925623454
2058.282,1491.0293958451098
2059.263,1491.0438490643974
2060.245,1491.0580122121232
2061.226,1491.071411890037
2062.208,1491.083071008088
2063.189,1491.0951527973655
2064.17,1491.1094321322262
2065.152,1491.1253544977517
2066.133,1491.1405565253465
2067.115,1491.156040032914
2068.096,1491.170627920525
2069.077,1491.1868419057096
2070.059,1491.201579469792
2071.04,1491.216915108828
2072.021,1491.2285598634198
2073.003,1491.2427266809827
2073.984,1491.2587669119048
2074.965,1491.2748506347505
2075.947,1491.290776353171
2076.928,1491.3067285855075
2077.909,1491.3189465952405
2078.891,1491.3332472770794
2079.872,1491.3481460878518
2080.853,1491.3644958653947
2081.835,1491.3761602668012
2082.816,1491.390752529801
2083.797,1491.4059167312803
2084.779,1491.4225921479208
2085.76,1491.4371853086777
2086.741,1491.4516466497585
2087.722,1491.4668120512924
2088.704,1491.4826096120944
2089.685,1491.495885287902
2090.666,1491.5085463167686
2091.648,1491.5220148213823
2092.629,1491.5373137971949
2093.61,1491.5514696856155
2094.592,1491.5632695415075
2095.573,1491.5786126320202
2096.554,1491.5942635039542
2097.535,1491.609739318587
2098.516,1491.6235891502565
2099.498,1491.636005289306
2100.479,1491.6498556455138
2101.46,1491.6643212807355
2102.441,1491.679051446375
2103.423,1491.694413909406
2104.404,1491.7103314394656
2105.385,1491.7236114721086
2106.366,1491.7350898957272
2107.347,1491.748810064165
2108.329,1491.7647457868736
2109.31,1491.780840236588
2110.291,1491.796187801907
2111.272,1491.8113602578253
2112.253,1491.8234553338125
2113.234,1491.839375588872
2114.216,1491.8513560323454
2115.197,1491.8601984935838
2116.178,1491.8748005294199
2117.159,1491.8910295582862
2118.14,1491.9078307296772
2119.121,1491.9219939657305
2120.102,1491.9352780510023
2121.084,1491.951657432633
2122.065,1491.9680201290914
2123.046,1491.9839867387807
2124.027,1492.0000424634975
2125.008,1492.0159663632821
2125.989,1492.0321981576262
2126.97,1492.0488699784125
2127.951,1492.0655421056103
2128.933,1492.0828033827686
2129.914,1492.0990364069626
2130.895,1492.1126314252103
2131.876,1492.1259191171914
2132.857,1492.1369650338568
2133.838,1492.1493736979933
2134.819,1492.1636737580754
2135.8,1492.1799086235085
2136.781,1492.195836175741
2137.762,1492.2122037926922
2138.743,1492.2268126780898
2139.724,1492.2402346904516
2140.705,1492.255283918834
2141.686,1492.2718282602066
2142.667,1492.2873178704324
2143.648,1492.3020603711004
2144.629,1492.316231242098
2145.61,1492.3315896123383
2146.592,1492.3457780631936
2147.572,1492.3572506321175
2148.554,1492.3699880449155
2149.535,1492.3857873994407
2150.515,1492.4017022012906
2151.496,1492.4163148677694
2152.478,1492.4322642849086
2153.458,1492.448487675463
2154.439,1492.462661421856
2155.42,1492.476087939048
2156.402,1492.4899715557026
2157.382,1492.503381593568
2158.363,1492.5191836794145
2159.344,1492.5364377489018
2160.325,1492.5521083025715
2161.306,1492.567163768232
2162.287,1492.579537012298
2163.268,1492.5910741498606
2164.249,1492.6024358954894
2165.23,1492.6158650982113
2166.211,1492.632109484051
2167.192,1492.6449672050505
2168.172,1492.6565771600406
2169.153,1492.6722504043362
2170.134,1492.6864286215143
2171.115,1492.70104703846
2172.096,1492.7181730989666
2173.077,1492.7314723604118
2174.058,1492.7460916631344
2175.039,1492.762470970681
2176.02,1492.77841065891
2177.001,1492.7946584233089
2177.981,1492.8105817139722
2178.962,1492.8258180752607
2179.943,1492.842198919573
2180.924,1492.8559404704956
2181.905,1492.8671747781657
2182.886,1492.8773536853325
2183.867,1492.8918437351404
2184.848,1492.9073461811292
2185.829,1492.922408958012
2186.809,1492.934815143202
2187.79,1492.9435429332636
2188.771,1492.9593543813764
2189.752,1492.974990466376
2190.733,1492.9886024890843
2191.713,1493.0008341991881
2192.694,1493.016206834995
2193.675,1493.0333398625467
2194.656,1493.0495931550665
2195.637,1493.0625909006985
2196.617,1493.075571873192
2197.598,1493.0885701070983
2198.579,1493.104076709616
2199.56,1493.1197593186014
2200.541,1493.13482647964
2201.521,1493.150624852335
2202.502,1493.1648125044787
2203.483,1493.1794405003511
2204.463,1493.1950640700538
2205.444,1493.211188566681
2206.425,1493.2268297673536
2207.406,1493.241326786068
2208.386,1493.2584474934456
2209.367,1493.2738252576535
2210.348,1493.2885875333504
2211.329,1493.305153943842
2212.309,1493.3215279191925
2213.29,1493.3380514005175
2214.271,1493.3544865546228
2215.251,1493.371169344314
2216.232,1493.3884417077604
2217.213,1493.4052743081204
2218.194,1493.42272299091
2219.174,1493.4401549472993
2220.155,1493.4574285199412
2221.136,1493.4741301629635
2222.116,1493.489934972048
2223.097,1493.5061971712807
2224.078,1493.5242199023676
2225.058,1493.5401578106926
2226.039,1493.5559808755102
2227.019,1493.5722272758437
2228.0,1493.587743072562
2228.981,1493.6045793481915
2229.961,1493.6208266687909
2230.942,1493.635771149013
2231.923,1493.6492200224404
2232.903,1493.656007350752
2233.884,1493.6636917173753
2234.865,1493.6796932372652
2235.845,1493.69519435722
2236.826,1493.711460856518
2237.806,1493.7278428155644
2238.787,1493.7442421122685
2239.768,1493.7591891879451
2240.748,1493.7729313510051
2241.729,1493.7872631301439
2242.709,1493.798629394512
2243.69,1493.8110689328823
2244.67,1493.8224355629065
2245.651,1493.8391449875564
2246.631,1493.85583768472
2247.612,1493.871667403521
2248.593,1493.884240488666
2249.573,1493.8988654536913
2250.554,1493.910558672434
2251.534,1493.9248761962997
2252.515,1493.9386386513106
2253.495,1493.9520763344235
2254.476,1493.9662795347322
2255.456,1493.9825348349564
2256.437,1493.999115490307
2257.417,1494.0158116093216
2258.398,1494.0295758127293
2259.378,1494.0452163066582
2260.359,1494.0600373385791
2261.339,1494.0740497539216
2262.32,1494.0860541658956
2263.3,1494.0983061436705
2264.281,1494.1120719725045
2265.261,1494.1256888330197
2266.242,1494.1426692037408
2267.222,1494.1579154772298
2268.203,1494.1744998610166
2269.183,1494.1901433483836
2270.164,1494.206112236834
2271.144,1494.2222402450243
2272.124,1494.2377524464284
2273.105,1494.2528417315077
2274.085,1494.2691028611864
2275.066,1494.2845008140575
2276.046,1494.2992658990404
2277.027,1494.3147966578506
2278.007,1494.3285932448998
2278.987,1494.3424786484263
2279.968,1494.3571297357778
2280.948,1494.3723802355323
2281.929,1494.3884849881615
2282.909,1494.4045730025298
2283.889,1494.4202647048044
2284.87,1494.4354897938185
2285.85,1494.451886811663
2286.831,1494.4689173521758
2287.811,1494.4838619004738
2288.791,1494.4992470423203
2289.772,1494.515222038658
2290.752,1494.5286706997645
2291.732,1494.5443648388277
2292.713,1494.5603407488065
2293.693,1494.5762999166461
2294.673,1494.591686873611
2295.654,1494.605902457023
2296.634,1494.6187803145676
2297.614,1494.6332875133967
2298.595,1494.6488249213714
2299.575,1494.6633327100196
2300.555,1494.6788536702884
2301.536,1494.6938194364984
2302.516,1494.7092087881358
2303.496,1494.7247306557724
2304.476,1494.7405609545165
2305.457,1494.757729632881
2306.437,1494.7733846330748
2307.417,1494.7884673797587
2308.398,1494.8043159549627
2309.378,1494.8202799972246
2310.358,1494.8356717835914
2311.338,1494.8515042214904
2312.319,1494.8682347162912
2313.299,1494.8834952031843
2314.279,1494.900341472789
2315.259,1494.9174524785028
2316.24,1494.9336116371699
2317.22,1494.9481248671132
2318.2,1494.9632109584104
2319.18,1494.979750629955
2320.16,1494.9950132492156
2321.141,1495.008928442221
2322.121,1495.0226946327496
2323.101,1495.0377822106252
2324.081,1495.0522974938913
2325.062,1495.0681512571603
2326.042,1495.0845608627976
2327.022,1495.100398179763
2328.002,1495.1170728383684
2328.982,1495.1330867040044
2329.962,1495.148924939567
2330.943,1495.165485358987
2331.923,1495.181896804403
2332.903,1495.197163360936
2333.883,1495.2125187230756
2334.863,1495.226464729069
2335.843,1495.2403672908617
2336.824,1495.2569732811296
2337.804,1495.2720653919223
2338.784,1495.2846913568733
2339.764,1495.298727278543
2340.744,1495.3142606719653
2341.724,1495.330102554766
2342.704,1495.3460769682902
2343.684,1495.3632406950394
2344.665,1495.379232787724
2345.645,1495.39489993568
2346.625,1495.4092898796916
2347.605,1495.4229314977943
2348.585,1495.437586468116
2349.565,1495.45180129966
2350.545,1495.4667650555468
2351.525,1495.4833148724454
2352.505,1495.4956365949354
2353.485,1495.5104252495476
2354.465,1495.5245092846337
2355.445,1495.5357748423698
2356.426,1495.5479385843362
2357.406,1495.5633448387478
2358.385,1495.5785583156846
2359.366,1495.5932335148887
2360.346,1495.6082001875238
2361.326,1495.622991139489
2362.305,1495.6375008419693
2363.286,1495.6506796894323
2364.266,1495.6648987614872
2365.246,1495.6806156773425
2366.226,1495.696905643526
2367.206,1495.7120066289565
2368.186,1495.7274161868595
2369.166,1495.7398746657047
2370.146,1495.755989817224
2371.126,1495.7727218383395
2372.106,1495.7887053638117
2373.086,1495.8061867955064
2374.066,1495.8238007630628
2375.046,1495.8409745147153
2376.026,1495.8546244524925
2377.006,1495.8676580914612
2377.986,1495.8835112100016
2378.966,1495.897866996105
2379.946,1495.9120908242296
2380.926,1495.9266232342009
2381.905,1495.9421521893355
2382.885,1495.9581390688966
2383.865,1495.973112919551
2384.845,1495.9899815021472
2385.825,1496.0065859021379
2386.805,1496.0237633934019
2387.785,1496.040192348159
2388.765,1496.0567976628815
2389.745,1496.0729189330973
2390.724,1496.0891994831416
2391.704,1496.1050568774672
2392.684,1496.1197251885512
2393.665,1496.134851421849
2394.644,1496.1499437921416
2395.624,1496.1665512605118
2396.604,1496.1829829752035
2397.584,1496.1997233001152
2398.564,1496.2169044772324
2399.543,1496.2333200274627
2400.523,1496.2490479279072
2401.503,1496.2660539661347
2402.483,1496.2826635714373
2403.463,1496.298656883943
2404.443,1496.3112583442003
2405.422,1496.3232701369154
2406.403,1496.3387086245586
2407.382,1496.3539371739623
2408.362,1496.3697997517313
2409.342,1496.3837242662833
2410.322,1496.3972084723337
2411.302,1496.4126313737977
2412.281,1496.4292269957546
2413.261,1496.4443421731694
2414.241,1496.4565057508842
2415.221,1496.4705642104575
2416.2,1496.485090309832
2417.18,1496.4997660424792
2418.16,1496.5132524759883
2419.14,1496.5272236491228
2420.119,1496.5428966587542
2421.099,1496.5583225487956
2422.079,1496.5725591116036
2423.059,1496.588999121729
2424.038,1496.6048494599252
2425.018,1496.619835928243
2425.998,1496.635836224147
2426.978,1496.6512639318908
2427.957,1496.6663664702705
2428.937,1496.6826760622182
2429.917,1496.6989859603657
2430.897,1496.7144148851507
2431.876,1496.7303999211401
2432.856,1496.7474158977814
2433.836,1496.7639031417812
2434.815,1496.7794484566286
2435.795,1496.7926318156983
2436.775,1496.8073135185364
2437.754,1496.8231681214772
2438.734,1496.839480778303
2439.714,1496.85517695695
2440.693,1496.8705918196856
2441.673,1496.8854072870945
2442.653,1496.9012805098198
2443.632,1496.9166962787042
2444.612,1496.9315126424551
2445.592,1496.9473867786962
2446.571,1496.9616137053188
2447.551,1496.9785020580193
2448.531,1496.994685516279
2449.51,1497.011425116406
2450.49,1497.0284466486614
2451.469,1497.0437325869698
2452.449,1497.0593004568707
2453.429,1497.0757499754748
2454.408,1497.0914774975026
2455.388,1497.10792762861
2456.367,1497.1242286994434
2457.347,1497.141252379471
2458.327,1497.156249147953
2459.306,1497.170788435945
2460.286,1497.1875485097617
2461.265,1497.204424052133
2462.245,1497.2207440610277
2463.225,1497.2366237013966
2464.204,1497.2523104015852
2465.184,1497.269072005448
2466.163,1497.2856845426218
2467.143,1497.3015654071412
2468.122,1497.3176940075218
2469.102,1497.3340161592255
2470.082,1497.3506031525187
2471.061,1497.3669088108968
2472.04,1497.3817604781466
2473.02,1497.395395893617
2473.999,1497.4115702021506
2474.979,1497.4281587307655
2475.958,1497.444025235667
2476.938,1497.4591600500075
2477.918,1497.4759256459163
2478.897,1497.4922337527767
2479.876,1497.5094235342574
2480.856,1497.5266307248523
2481.835,1497.5429397473204
2482.815,1497.55895777355
2483.794,1497.5736369442952
2484.774,1497.5882012459174
2485.753,1497.604952181769
2486.733,1497.6187679715229
2487.712,1497.6331398952127
2488.692,1497.6493359007873
2489.671,1497.6650305205103
2490.651,1497.6809187107488
2491.63,1497.697671495342
2492.609,1497.7149975544592
2493.589,1497.7316357853665
2494.568,1497.748654026432
2495.548,1497.7647198991579
2496.527,1497.7811657831871
2497.507,1497.797937506828
2498.486,1497.8139433091058
2499.465,1497.830125563131
2500.445,1497.8436371843359
2501.424,1497.85876249613
2502.403,1497.8738881064426
2503.383,1497.8888988557915
2504.362,1497.90534719117
2505.342,1497.9222536557165
2506.321,1497.9376889121327
2507.3,1497.9540058887787
2508.28,1497.96945887108
2509.259,1497.984278167119
2510.238,1497.9970703242996
2511.218,1498.0129649238522
2512.197,1498.0245677087353
2513.177,1498.038391509305
2514.156,1498.0552836520933
2515.135,1498.0742474867995
2516.115,1498.0912896295222
2517.094,1498.105846743482
2518.073,1498.1192142130183
2519.053,1498.133612837405
2520.032,1498.1498015163677
2521.011,1498.1661227820714
2521.99,1498.1813866801028
2522.97,1498.1975933978551
2523.949,1498.213607116177
2524.928,1498.230370351638
2525.907,1498.2461201166402
2526.887,1498.2621518751628
2527.866,1498.2768445663573
2528.845,1498.2919783043133
2529.825,1498.3056749061923
2530.804,1498.3209415180136
2531.783,1498.33669310266
2532.762,1498.353282610739
2533.741,1498.3687263269867
2534.721,1498.381675140937
2535.7,1498.3968109639707
2536.679,1498.4110655277682
2537.659,1498.4272768384308
2538.638,1498.4450582359775
2539.617,1498.4613853170306
2540.596,1498.4775365023245
2541.575,1498.492850352339
2542.554,1498.509310638353
2543.534,1498.5247745135487
2544.513,1498.5411031233048
2545.492,1498.5563742741867
2546.471,1498.5718219304626
2547.451,1498.5875515981456
2548.43,1498.6033083571233
2549.409,1498.6202115713936
2550.388,1498.6365420159716
2551.367,1498.6528727658463
2552.346,1498.6692038210151
2553.325,1498.6846536128874
2554.305,1498.7015754863567
2555.284,1498.7177751678314
2556.263,1498.7339312419788
2557.242,1498.7502638247474
2558.221,1498.7664644220815
2559.2,1498.7830621969188
2560.179,1498.7993956956038
2561.159,1498.8132342129989
2562.138,1498.8278051638454
2563.117,1498.843963374369
2564.096,1498.8594165115276
2565.075,1498.8765008352534
2566.054,1498.893850043828
2567.033,1498.9103179755577
2568.012,1498.9278000806682
2568.991,1498.9440040373966
2569.971,1498.9579775810391
2570.949,1498.9738565134087
2571.929,1498.9900785253787
2572.908,1499.0069890835396
2573.887,1499.0235914488726
2574.866,1499.0394887416896
2575.845,1499.0556948366793
2576.824,1499.0705349494967
2577.803,1499.0846699670522
2578.782,1499.098629054518
2579.761,1499.1128969306556
2580.74,1499.1283552326265
2581.719,1499.1448277580744
2582.698,1499.160727480921
2583.677,1499.1764512906402
2584.656,1499.1926601388125
2585.635,1499.2088692919967
2586.614,1499.2247263150375
2587.593,1499.239172816037
2588.572,1499.2560883001051
2589.551,1499.271990157246
2590.53,1499.2875837999964
2591.509,1499.303486266488
2592.488,1499.3193890378866
2593.467,1499.3348512930543
2594.446,1499.351327795134
2595.425,1499.367804602614
2596.404,1499.3841494155556
2597.383,1499.4000537132158
2598.362,1499.4160906161244
2599.341,1499.431687001727
2600.32,1499.4483415587115
2601.299,1499.4638062538468
2602.278,1499.4804175020029
2603.257,1499.4951334565058
2604.235,1499.5119043920618
2605.214,1499.527370303105
2606.193,1499.5417786313906
2607.172,1499.5572451431153
2608.151,1499.5741667600348
2609.13,1499.5909563774976
2610.109,1499.6077462983021
2611.088,1499.6244042196365
2612.067,1499.6403130930232
2613.045,1499.657527601645
2614.025,1499.674159669664
2615.003,1499.6913747812232
2615.982,1499.7077257014375
2616.961,1499.7235038013032
2617.94,1499.7383566412855
2618.919,1499.7535183003654
2619.898,1499.7694296153386
2620.876,1499.7832522220872
2621.855,1499.7970922562413
2622.834,1499.8138861610762
2623.813,1499.830371836325
2624.792,1499.8470340432762
2625.771,1499.863520328464
2626.749,1499.8798574573477
2627.728,1499.8967851886316
2628.707,1499.9125669409068
2629.686,1499.9277319353712
2630.665,1499.9437789093768
2631.643,1499.960249870786
2632.622,1499.9769145179234
2633.601,1499.9929624086708
2634.58,1500.0090106047182
2635.559,1500.0262493107418
2636.538,1500.0427389546016
2637.516,1500.0593879642606
2638.495,1500.0763190506082
2639.474,1500.0929858253114
2640.453,1500.1068316859967
2641.431,1500.1209252784204
2642.41,1500.1347716887533
2643.389,1500.1489269163335
2644.368,1500.1645373056149
2645.346,1500.1805716919596
2646.325,1500.1963589229858
2647.304,1500.2107799599771
2648.283,1500.2271409696111
2649.261,1500.2433088855344
2650.24,1500.2599790528643
2651.219,1500.273387257342
2652.197,1500.2881011716847
2653.176,1500.3045960244128
2654.155,1500.3210911824133
2655.133,1500.337304854127
2656.112,1500.3542414886351
2657.091,1500.369591200906
2658.069,1500.386202728103
2659.048,1500.403757379556
2660.027,1500.4210037773596
2661.006,1500.4378096151893
2661.984,1500.4545985893278
2662.963,1500.471096489572
2663.941,1500.486563497557
2664.92,1500.5026211498036
2665.899,1500.5189876527027
2666.877,1500.5357781505184
2667.856,1500.5528946609875
2668.834,1500.5698180767029
2669.813,1500.586935187572
2670.792,1500.604317225624
2671.77,1500.6211092320823
2672.749,1500.637786397184
2673.728,1500.6530974227317
2674.706,1500.6672452441223
2675.685,1500.682556863772
2676.663,1500.6974546645597
2677.642,1500.7130754267394
2678.621,1500.7278147678837
2679.599,1500.745490955471
2680.578,1500.760980314756
2681.556,1500.7755710759432
2682.535,1500.791193354691
2683.514,1500.8090202634291
2684.492,1500.826257113767
2685.471,1500.8421888590926
2686.449,1500.858676913071
2687.428,1500.874476950839
2688.406,1500.8883204343356
2689.385,1500.9024899200342
2690.363,1500.91792122197
2691.342,1500.9328407207274
2692.32,1500.9480079813602
2693.299,1500.9643830363495
2694.277,1500.9813144169314
2695.256,1500.9982632772656
2696.234,1501.0155038154003
2697.213,1501.0323209593512
2698.191,1501.0495620968206
2699.17,1501.0658066570577
2700.148,1501.0811086977108
2701.127,1501.0973538685728
2702.106,1501.1126736942724
2703.084,1501.1287699748073
2704.062,1501.1446464217083
2705.041,1501.1586884351575
2706.019,1501.1714793032347
2706.998,1501.1868006173524
2707.976,1501.2010909406051
2708.955,1501.2165890960496
2709.933,1501.2332168134237
2710.911,1501.2490069662274
2711.89,1501.26640193843
2712.868,1501.2830744860107
2713.847,1501.2987064956656
2714.825,1501.3113676671167
2715.804,1501.3286315498722
2716.782,1501.3449967528004
2717.76,1501.3587168553975
2718.739,1501.3696326800564
2719.717,1501.3840588702951
2720.696,1501.39819393563
2721.674,1501.4105923005798
2722.652,1501.4263860844162
2723.631,1501.4424620208988
2724.609,1501.4563163788102
2725.588,1501.4699235334656
2726.566,1501.4856745777247
2727.544,1501.502484106678
2728.523,1501.5190025123713
2729.501,1501.5349307547572
2730.479,1501.5509916348205
2731.458,1501.566937675127
2732.436,1501.5834401130883
2733.414,1501.600383802213
2734.393,1501.6172126498852
2735.371,1501.631511267721
2736.349,1501.6478825914653
2737.328,1501.6639627964494
2738.306,1501.6802023950604
2739.284,1501.6968832453745
2740.263,1501.7125234181888
2741.241,1501.7248837416662
2742.219,1501.738743471569
2743.197,1501.7534854126948
2744.176,1501.7693030722235
2745.154,1501.7851922254235
2746.132,1501.8007286240868
2747.111,1501.8157536349718
2748.089,1501.831379020139
2749.067,1501.8464313924885
2750.045,1501.8619250422064
2751.024,1501.8784504875166
2752.002,1501.8957086552523
2752.98,1501.912393808098
2753.958,1501.9289029696145
2754.937,1501.94529729239
2755.915,1501.961366090578
2756.893,1501.9773028533068
2757.871,1501.9932399203851
2758.849,1502.009618265776
2759.828,1502.0267197669916
2760.806,1502.0423491174708
2761.784,1502.0562148647282
2762.762,1502.0730354093812
2763.741,1502.090314430431
2764.719,1502.1065622631475
2765.697,1502.1218845007359
2766.675,1502.1381329432525
2767.653,1502.153632079427
2768.632,1502.1710449681802
2769.61,1502.1878676393133
2770.588,1502.2012951515424
2771.566,1502.214722926793
2772.544,1502.230796902831
2773.522,1502.2476208111987
2774.5,1502.2642687262544
2775.479,1502.280845755063
2776.457,1502.2954656530676
2777.435,1502.3090275601703
2778.413,1502.324662369464
2779.391,1502.3410471248662
2780.369,1502.3571235371537
2781.347,1502.3720535704156
2782.325,1502.3879982443682
2783.304,1502.4032107784947
2784.282,1502.4192884081945
2785.26,1502.4358073423098
2786.238,1502.4523705362863
2787.216,1502.4697720702106
2788.194,1502.4854099247157
2789.172,1502.501665379975
2790.15,1502.5186268296693
2791.128,1502.533515954931
2792.106,1502.5491550254967
2793.084,1502.5664260430929
2794.063,1502.5825239310698
2795.041,1502.5974142691637
2796.019,1502.610276180356
2796.997,1502.6241527182228
2797.975,1502.6397935976331
2798.953,1502.6563607693276
2799.931,1502.6728842847801
2800.909,1502.688967092549
2801.887,1502.7053588659546
2802.865,1502.72188329527
2803.843,1502.737084992537
2804.821,1502.7533453283922
2805.799,1502.770179332636
2806.777,1502.7858229569508
2807.755,1502.8008935166547
2808.733,1502.816978761793
2809.711,1502.8335053272733
2810.689,1502.8482681316386
2811.667,1502.8637809171983
2812.645,1502.8776622662613
2813.623,1502.8940577030207
2814.601,1502.9100124192798
2815.579,1502.9252177420888
2816.557,1502.9404233643088
2817.535,1502.9538651481146
2818.513,1502.9674395531906
2819.491,1502.9789413225362
2820.469,1502.9960886570418
2821.447,1503.0121778547168
2822.424,1503.0285588319416
2823.402,1503.04464863909
2824.38,1503.0609150839693
2825.358,1503.0752412858117
2826.336,1503.091067285768
2827.314,1503.1068496139633
2828.292,1503.1229409435227
2829.27,1503.1389002170094
2830.248,1503.1536689757938
2831.226,1503.168305666369
2832.204,1503.1830750121273
2833.181,1503.1978274299859
2834.159,1503.2139205844321
2835.137,1503.2310725305986
2836.115,1503.2480484330388
2837.093,1503.2644512075735
2838.071,1503.2783402321131
2839.049,1503.2923618973161
2840.026,1503.3075574967925
2841.004,1503.3230793363355
2841.982,1503.340365803339
2842.96,1503.356329333921
2843.938,1503.3727342483412
2844.916,1503.3897129101656
2845.894,1503.4059860667755
2846.871,1503.4225070328196
2847.849,1503.437281220752
2848.827,1503.4528054989712
2849.805,1503.4687711613085
2850.783,1503.4841196977998
2851.76,1503.4972458671148
2852.738,1503.5127713485278
2853.716,1503.5293116859198
2854.694,1503.546469769763
2855.672,1503.5638928877693
2856.649,1503.5812990737602
2857.627,1503.5973995408865
2858.605,1503.613367944288
2859.583,1503.6278370467116
2860.56,1503.643347738884
2861.538,1503.6598905127314
2862.516,1503.6758601329002
2863.494,1503.692844603698
2864.471,1503.7096797747697
2865.449,1503.7268411922603
2866.427,1503.743826566199
2867.404,1503.7577074309029
2868.382,1503.7702825245071
2869.36,1503.7862542746516
2870.338,1503.8023587011787
2871.316,1503.8166990416314
2872.293,1503.833536668369
2873.271,1503.850965298948
2874.249,1503.8669385722105
2875.226,1503.8825861913504
2876.204,1503.8993098925582
2877.182,1503.916033895483
2878.159,1503.9323882705721
2879.137,1503.9482306937973
2880.115,1503.9638970733372
2881.093,1503.981195760929
2882.07,1503.9975953267633
2883.048,1504.0144535243346
2884.025,1504.0311624120702
2885.003,1504.0480212126872
2885.981,1504.0655861465216
2886.958,1504.0814137700586
2887.936,1504.0979647679605
2888.914,1504.1153982332553
2889.891,1504.1313591442636
2890.869,1504.1463230604388
2891.847,1504.1628752765826
2892.824,1504.1798516375432
2893.802,1504.1968455404935
2894.779,1504.2126755984675
2895.757,1504.2285232014965
2896.735,1504.2447682338018
2897.712,1504.2604228733985
2898.69,1504.275653975535
2899.667,1504.2911768437066
2900.645,1504.3050852816198
2901.622,1504.31822693755
2902.6,1504.333326844521
2903.578,1504.348118326501
2904.555,1504.3617019136673
2905.533,1504.3785671462588
2906.51,1504.3954154353758
2907.488,1504.4127223745431
2908.465,1504.4295712641506
2909.443,1504.4464377007228
2910.42,1504.4620962740096
2911.398,1504.4763167055069
2912.376,1504.492434233796
2913.353,1504.5091522681203
2914.331,1504.5248293013844
2915.308,1504.541812704545
2916.286,1504.5581077931704
2917.263,1504.575091800391
2918.24,1504.5915026282132
2919.218,1504.608504488276
2920.195,1504.6252246384256
2921.173,1504.640903813134
2922.15,1504.6552427401868
2923.128,1504.6704814142734
2924.106,1504.6854116642899
2925.083,1504.7000601920874
2926.06,1504.7151501264088
2927.038,1504.7303899951737
2928.015,1504.745612912072
2928.993,1504.761603233657
2929.97,1504.7775766072175
2930.948,1504.7936999227998
2931.925,1504.8096739047262
2932.902,1504.8259129618277
2933.88,1504.842345924347
2934.857,1504.8581884331177
2935.835,1504.8713578037514
2936.812,1504.8877744303777
2937.79,1504.9037674908272
2938.767,1504.9193024744513
2939.744,1504.934396632091
2940.722,1504.9478762000253
2941.699,1504.9646915209967
2942.677,1504.9815683688446
2943.654,1504.998295872408
2944.631,1505.015729582646
2945.609,1505.0323425550548
2946.586,1505.0480123599518
2947.564,1505.0636997260451
2948.541,1505.07835548601
2949.518,1505.09257040329
2950.496,1505.107949925984
2951.473,1505.1226065665066
2952.45,1505.1381457883067
2953.427,1505.153244167668
2954.405,1505.1693747918737
2955.382,1505.1866795005399
2956.36,1505.203560626028
2957.337,1505.2196749039185
2958.314,1505.234907201867
2959.292,1505.2495835221844
2960.269,1505.2667573616184
2961.246,1505.2837551422278
2962.224,1505.3003293460793
2963.201,1505.3164894107292
2964.178,1505.3340616290818
2965.155,1505.3507958284285
2966.133,1505.3669301100167
2967.11,1505.383356173839
2968.087,1505.3972681123216
2969.064,1505.4132536479715
2970.042,1505.4289480066511
2971.019,1505.4450665455981
2971.996,1505.4614941351058
2972.973,1505.476730998607
2973.951,1505.4927353212545
2974.928,1505.5096049666226
2975.905,1505.5257250273528
2976.883,1505.5405392301784
2977.86,1505.5569686475026
2978.837,1505.5737071143187
2979.814,1505.59128421132
2980.791,1505.6084644147015
2981.769,1505.625794579616
2982.746,1505.6423579048233
2983.723,1505.658789137118
2984.7,1505.6752206727822
2985.677,1505.6904615139083
2986.655,1505.7069109295428
2987.632,1505.7220199792246
2988.609,1505.7382763949338
2989.586,1505.7551505870445
2990.563,1505.7714515506607
2991.541,1505.7875937539545
2992.518,1505.8032778570712
2993.495,1505.8192709986208
2994.472,1505.8333235617029
2995.449,1505.8497584489105
2996.426,1505.8656201024846
2997.403,1505.882629133399
2998.381,1505.8998320739768
2999.358,1505.9177239649246
3000.335,1505.934469093552
3001.312,1505.9504646689231
3002.289,1505.967475201254
3003.266,1505.983780110913
3004.243,1506.0009236459914
3005.22,1506.0179790039685
3006.198,1506.0354491330497
3007.175,1506.052461166629
3008.152,1506.0693411014151
3009.129,1506.0857802250061
3010.106,1506.1019109396343
3011.083,1506.1180419586533
3012.06,1506.134923105134
3013.037,1506.150789932731
3014.014,1506.1682451924603
3014.991,1506.184245028627
3015.968,1506.2006862763799
3016.945,1506.2172602278079
3017.923,1506.2325284431788
3018.899,1506.2473212864447
3019.877,1506.2646632540077
3020.854,1506.2803562073286
3021.831,1506.296358172351
3022.808,1506.313375060879
3023.785,1506.3293776344171
3024.762,1506.3456892174872
3025.739,1506.362133505757
3026.716,1506.3790192021772
3027.693,1506.392949859396
3028.67,1506.4058222529864
3029.647,1506.4205032912364
3030.624,1506.4357581517963
3031.601,1506.4518955609394
3032.578,1506.4680332745097
3033.555,1506.4846563214726
